id,tweet
44983,"Flight moved back a day because of ""awaiting aircraft"". @united"
97048,@united bad customer service  to NYC a few weeks ago. Thinking of moving on
54388,@JetBlue terminal at #JFKInternationalAirport is so incredible it makes you wish for a delay. Off to #SantaFe
106738,@AlanStern I don't think @united knows they're messing with the @TIME 2015 #PersonOfTheYear if they can't get you to the Moon in 9 hours.
34717,Have never taken a flight cross country &amp; 30m into flight turn around &amp; land back at departure city w/no explanation. Until now.Thx @united
5063,A duo of @AmericanAir 777-300ER's @hkairport awaiting flight #pearloftheorient #FleetFriday #Planespotting http://t.co/naWSp3FPzW
1651,Why can't I call @SouthwestAir and change the name on my Rapid Rewards account post marriage? Ugh. Writing a letter feels so 1946.
30578,@SouthwestAir The crew of Flight321 from PHX to MDW stuck a landing in strong winds like an Olympic gymnast going for gold.
54322,@americanair I left @southwestair 1 yr ago because of bad service like this. I'm starting to wonder if I should go back or maybe to @delta?
8008,Another miserable flight with @AmericanAir in a months time.  No respect for a mother traveling alone with an infant
144224,Lord give me the strength to deal with 4 @united flights over the next few days #worst #airline #ever
147195,@DeltaAssist due to the delay of flight 5584 out of Asheville. I hope you have magical things in store to get me to Seattle tonight?!?!?!
134115,@SouthwestAir if my flight delays any more and I miss the game tonight ____
24156,@aerogrl1978 Oh HELL YEAH!! @united
81227,@LeahPeacocking YES!!! I still have to book just waiting for @SouthwestAir points to kick in and them I'm in! Eeek see you in no time
12081,@SouthwestAir our flight 4232 to MCO from MDW keeps getting pushed back. If it's going to be cancelled I'd like to know soon!
110517,is @JetBlue too busy trying to figure out if your planes are white and gold or blue and black. is this why u cancelled our flight?
113515,Somehow my 7:45am @JetBlue flight turned into a 12:15am @JetBlue flight - but hey. better late than never. #alcoholplease
22415,The bright side of no WiFi on @united  flight? Two hours of uninterrupted catching up on email (offline mode. of course)!
110781,@SouthwestAir Travel funds are about to expire but do not want to use it yet. can I just book a flight to cancel it again to gain more time?
96655,@AnselElgort @AmericanAir I'm still waiting for the day when  of login and shout by  see your name on my list of followers! #Someday :(
2267,Just feet away from the gate. but waiting 25 minutes to be parked. Way to go @AmericanAir! http://t.co/i2UqYnfYEg
33558,Can @AmericanAir bend space-time continuum? Sign says delayed flight to MHK boarding. even tho' no aircraft yet. #DFW #1stWorldProblems
104739,@ColleenB123 @SouthwestAir oh no bad luck :/
128207,.@AmericanAir we landed 10min b4 my connecting flight 138 and now I have missed it.
100162,@united Exhausted &amp; frustrated! Link to a FB post abt my travel issue https://t.co/LaRKC8vc4s
26842,@united I know your load planners are always looking at stuff like this. but how about no longer flying 737s to Hawai'i? AA and DL don't.
92701,@SouthwestAir Is it true that Flight 4471 from RSW to DCA is delayed until 5:05
41511,@SouthwestAir ignorant attendant wouldn't let me board w/ my 5 year old daughter because she was in grp c. Wanted me to leave her by herself
161807,@mdudas @Delta bruh. I'm done with @VirginAmerica after today. 7th extended delay in a row. Back to Delta
111197,@AmericanAir my flight in May was changed by the airline. This will make me very late to view my students graduating.
61479,@ImJakePaul @LoganPaul Im never flying @united all i hear about it is bad! #DontFlyUnited
61499,@ImJakePaul @LoganPaul Im never flying @united all i hear about it is bad! #DontFlyUnited
57100,@united address the real issues _@DRUDGE_REPORT: Woman Thrown In Jail For Moving Into Empty Row Of Seats On UNITED Flight..._
115020,@united we got it. but we missed our shuttle in Denver waiting for my snowboard. but we got on a later shuttle
78575,@SouthwestAir why is it that all I hear on here is how unhappy everyone is. I'm flying on southwest 1st time in April and getting nervous
78709,@cyr @VirginAmerica WAIT FOR FATHER CYR __
132257,@flightradar24 @AmericanAir @Airbus A sad day for all MD lovers__
26367,@united Any chance you can sell me a discounted ticket to Washington DC from Heathrow tomorrow? Poor student wants to see his Dad.
32426,I already have a fear of flying and dentists. so imagine my panic level when my @AmericanAir flight from @dfwairport was full of dentists!
71904,@AmericanAir Will AA0061 even depart DFW today?! Repeatedly delayed since 1135 CST. Not okay with leaving my mother overnight at airport.
73782,@AmericanAir If you don't find @dylan_chambers luggage soon then @iamValC &amp; @MarkBallas will have to go naked...oh wait  #FindDylansLuggage
28788,@Kaitian1 @AmericanAir   I flew UA 9 across Dreamliner and woah. Cramped is an understatement ! I was hoping AA wouldn't follow
31647,In other words. yes MT @ghimlay: @JetBlue CEO. when asked if airline adding seats to aircraft. says wait till investors day later this month
14804,Trapped like a rat going back to the gate for more cheese @AlaskaAir flt731
155392,Closing in on 90min on hold with @AmericanAir 
39599,@gehrigds @deanwampler @VirginAmerica ah I've never flown them in the US
68467,@united I'm going to be disgruntled for awhile. sharing with as many people as possible. My mom. 75 years old. TWELVE HOURS of waiting!!!
55627,5 hour flight with the smell of pee in the air. Oh baby I _ @AmericanAir
103157,@timsantry @JetBlue  sorry for the delay. not really our choice. Working on getting things back on track.
140647,There is no worse surprise in air travel than @SouthwestAir's open seating when you don't expect it
154026,Delayed in Chicago. It's going to be a late night with a very early morning. but totally worth it. @SouthwestAir #TinkHalf #rundisney
169819,"@SouthwestAir if you sent me a copy of Marcel Proust's ""In Search of Lost Time"" to read on my next SW flight. I will happily fly SW 4ever_"
77061,So apparently we live in the greatest country on earth with terrible domestic airlines. Will definitely not be choosing @AmericanAir again.
123724,@AmericanAir between being transferred from @USAirways and the rude service from Dallas to New Orleans was deplorable. #dissatisfied
65598,Ahhh. in flight wifi. Thanks @JetBlue. 1 hr out from Seattle. 2.5 hrs late. of course.
10248,Glad I'm not the only one that is upset about #AAjunkfood http://t.co/82qIFL5YwN @AmericanAir @FlyerTalk #1stworldproblems
80868,@DeltaAssist Whoops. sorry I'm late. I need you to follow me!
136254,200 people waiting at gate C20 O'Hare to get home to OMA. Are you going to make this work. @united?
45786,@DeltaAssist I would really like to go home. It seems like I'm always delayed why I fly with Delta. Any way to fix it? G4u48w
164762,Another day. another delay @united waiting for UA1614 to get cleaned... Been on this flight the last few weeks and never boards on time
11573,@united I know the Chicago fire isn't your fault. but how could you book me on a new flight that leaves after my return flight gets back?
152712,@united yes I understand. It's a ripoff. I know one when I see one
103583,@JensenAckles @AmericanAir my flight to Dallas got cancelled today! Could have met you :/
113649,@DeltaAssist @Delta I am diamond status and my family can no longer join me in the sky club? #bushleague #stupiddecision #otheroptions
113723,@AmericanAir is my only option to really wait and see if this problem can be fixed for a hypothetical new departure at 11?
39328,Never been in a lounge with barely any food and where you have to pay for wine - - $12!! @united
91172,@JetBlue I am flying from RIC-BOS on 2/15 how soon do you think flights will start being cancelled?
169811,Singer Sarah Blackwood. son kicked off United flight http://t.co/2IrnhGGM0y  Shame on you @united ! #WalkOfftheEarth
24896,@JetBlue - I have flown Jet blue many times before but have NEVER been disrespected like this
170019,@united any way I could get some help rebooking on a later EWR-ORD tonight?  Looks like OSL-EWR will be an hr late
44673,Fail. @virginamerica. Fail.
24875,_@Shonuff_B: @KadeeCoffman @AmericanAir Somebody is cranky she has to leave Hawaii...._ #yourpoint?! LOL
196,@IIJERiiCHOII @VirginAmerica Is it bad that im kind of laughing right now
56795,Cancel my flight so I get in on christmas eve at 8pm?! @united
155344,.@benkepes @united #PaxEx #avgeek First time it's been this bad for me. Memorable!
115369,@JetBlue updates that aren't being made.. Hope I don't miss out on my transportation
145442,@wstrick17 @AmericanAir Hmm.mechanic needed??? Maybe wait this one out til tomorrow !
73292,@SuCh @SouthwestAir Come on! We're waiting!!!
120298,@DeltaAssist how is it that I flew from stl this morning to Slc and connecting to sea and I get seat 37f?  Horrible service!
131926,Being asked what airline when getting on an airport shuttle. Wait. there are other airlines besides @SouthwestAir?
159105,I will NEVER in my God-given life fly @SouthwestAir ... NEVER!
39377,@AmericanAir this is the shittiest plane I've been on in the past ten years. #NEVERAGAIN
4914,Currently flying @united on September 11th.  I'll never forget _
76393,@DeltaAssist 2PNRs hjmub2 and hjjqyp. Stuck in GCM due to fuel spill. May miss conx in ATL. Need back up to next atl-Dtw flt justncase
97916,#deltanightmare here at #hartsfieldinternational. #thxdelta #sleepingonairportfloor #unhappy @Delta @DeltaAssist #Atlanta
24832,@DeltaAssist how about a refund for the charge for missing the flight since you couldn't get it together to get the next flight out on time
13946,@JetBlue tampa to boston delayed. But no announcement has been made. Where are the staff?
83029,@united our flight from DC to Brussels was a fail. Can I get on tomorrow's flight instead of the one later tonight?
164285,@AmericanAir AA 2475. No upgrade. I am going to fly out what I have booked and switch to Delta. I have lifetime status there and get upgrds
157438,@americanair Problem with USAir website. Can't print/email boarding pass. Error retrieving data.. ???
118423,.@AmericanAir starting to wonder if any of your flights leave on time. #frustrated 5th trip in a row.
32818,@AlaskaAir @JensenAckles Poor Michael omg
54586,@AlexaMacchia would it kill you to book your own flight maybe? Or would the world end? @Delta @USAirways @SouthwestAir @FreeXpedia
840,@tonyquartararo airlines are at fault for putting as much seats as possible cramming space. I just flew @United &amp; space was uncomfortable
46797,A 20year commitment &amp; @AmericanAir just gets worse. NONE of these shows were shown. &amp;your SW chixsalad was frozen!! http://t.co/Udnn0szL8J
